2017-07-11 14:28:51,347 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@1e88b3c: startup date [Tue Jul 11 14:28:51 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 09:43:46,678 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 09:43:47,217 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 09:52:47,315 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@685cb137: startup date [Fri Oct 20 09:52:47 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 09:52:49,257 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 09:52:49,342 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 09:52:51,120 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 09:52:51,180 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 09:52:51,722 | INFO  | Recovery replayed 4226 operations from the journal in 0.582 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 09:52:51,992 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50078-1508460771817-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 09:52:52,157 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 09:52:52,159 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 09:52:52,172 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 09:52:52,173 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 09:52:52,183 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 09:52:52,185 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 09:52:52,202 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 09:52:52,204 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 09:52:52,622 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 09:52:52,622 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 09:52:52,632 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50078-1508460771817-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 09:52:52,632 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 09:52:54,349 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 09:52:54,617 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 09:52:55,229 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 10:02:19,850 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@685cb137: startup date [Fri Oct 20 10:02:19 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 10:02:21,802 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 10:02:21,859 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:02:23,613 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:02:23,674 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:02:24,252 | INFO  | Recovery replayed 4300 operations from the journal in 0.619 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:02:24,433 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50288-1508461344292-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:02:24,534 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:02:24,534 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:02:24,544 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:02:24,544 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:02:24,545 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:02:24,545 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:02:24,548 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:02:24,550 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:02:24,770 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 10:02:24,773 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:02:24,775 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50288-1508461344292-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:02:24,777 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:02:25,870 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 10:02:26,020 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 10:02:26,478 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 10:05:24,852 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@685cb137: startup date [Fri Oct 20 10:05:24 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 10:05:28,225 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 10:05:28,257 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:05:30,111 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:05:30,187 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:05:30,797 | INFO  | Recovery replayed 4334 operations from the journal in 0.657 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:05:31,021 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50354-1508461530854-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:05:31,138 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:05:31,140 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:05:31,159 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:05:31,162 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:05:31,174 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:05:31,176 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:05:31,193 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:05:31,194 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:05:31,881 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 10:05:31,884 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:05:31,907 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50354-1508461530854-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:05:31,909 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:05:33,548 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 10:05:33,793 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 10:05:34,597 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 10:13:57,944 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@685cb137: startup date [Fri Oct 20 10:13:57 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 10:13:59,642 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 10:13:59,682 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:14:01,362 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:14:01,442 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:14:01,946 | INFO  | Recovery replayed 4355 operations from the journal in 0.564 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:14:02,108 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50423-1508462041976-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:14:02,228 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:14:02,228 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:14:02,229 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:14:02,229 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:14:02,229 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:14:02,229 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:14:02,236 | INFO  | Listening for connections at: mqtt://TAKIZAWA-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:14:02,237 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:14:02,543 | INFO  | Listening for connections at ws://TAKIZAWA-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2017-10-20 10:14:02,543 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:14:02,544 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50423-1508462041976-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:14:02,544 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:14:03,651 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2017-10-20 10:14:03,758 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-10-20 10:14:04,164 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-10-20 10:20:47,582 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@685cb137: startup date [Fri Oct 20 10:20:47 JST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-10-20 10:20:50,756 | INFO  | PListStore:[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-10-20 10:20:50,795 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\truefalseServer\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:20:52,649 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:20:52,712 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:20:53,266 | INFO  | Recovery replayed 4392 operations from the journal in 0.597 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-10-20 10:20:53,461 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:TAKIZAWA-PC-50609-1508462453305-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-10-20 10:20:53,654 | INFO  | Listening for connections at: tcp://TAKIZAWA-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:20:53,655 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:20:53,662 | INFO  | Listening for connections at: amqp://TAKIZAWA-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-10-20 10:20:53,663 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2017-10-20 10:20:53,670 | INFO  | Listening for connections at: stomp://TAKIZAWA-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
